
45	Infraestrutura	317	Artefatos de Concreto	8084	Anel de concreto para poço, 200 x 50 cm
45	Infraestrutura	317	Artefatos de Concreto	22414	ANEL DE FUNDO EM CONCRETO ARMADO PRE-MOLDADO (DI 0,80M X ESP 0,10M X H 0,50M)
45	Infraestrutura	317	Artefatos de Concreto	22411	ANEL DE FUNDO EM CONCRETO ARMADO PRE-MOLDADO (DI 1,0M X ESP 0,10M X H 0,50M)
45	Infraestrutura	317	Artefatos de Concreto	22408	ANEL DE FUNDO EM CONCRETO ARMADO PRE-MOLDADO (DI 1,20M X ESP 0,10M X A 0,50M)
45	Infraestrutura	317	Artefatos de Concreto	9577	ANEL EM CONCRETO ARMADO, LISO, P/ FOSSAS SÉPTICAS E SUMIDOUROS, SEM FUNDO, DIAM. 2,00 M E ALTURA DE 0,50 M
45	Infraestrutura	317	Artefatos de Concreto	8184	ANEL EM CONCRETO ARMADO, LISO, P/ POÇOS DE INSPEÇÃO, SEM FUNDO, DIAM. 60CM E ALTURA DE 30CM
45	Infraestrutura	317	Artefatos de Concreto	689	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, COM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M
45	Infraestrutura	317	Artefatos de Concreto	691	ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M
45	Infraestrutura	317	Artefatos de Concreto	22420	ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 0,60M X ESP 0,10M X A 0,30M)
45	Infraestrutura	317	Artefatos de Concreto	22416	ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 0,80M X ESP 0,10M X H 0,30M)
45	Infraestrutura	317	Artefatos de Concreto	22415	ANEL EM CONCRETO ARMADO PRE-MOLDADO (DI 0,80M X ESP 0,10M X H 0,50M)
45	Infraestrutura	317	Artefatos de Concreto	22412	ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 1,0M X ESP 0,10M X H 0,50M)
45	Infraestrutura	317	Artefatos de Concreto	22413	ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 1,0M X H 0,30M X ESP 0,10M)
45	Infraestrutura	317	Artefatos de Concreto	22410	ANEL EM CONCRETO ARMADO PRE-MOLDADO (DI 1,20M X ESP 0,10M X A 0,30M)
45	Infraestrutura	317	Artefatos de Concreto	22409	ANEL EM CONCRETO ARMADO PRE-MOLDADO (DI 1,20M X ESP 0,10M X H 0,50M)
45	Infraestrutura	317	Artefatos de Concreto	22417	ANEL EM CONCRETO PRE MOLDADO (DI 0,60M X H 0,50M X ESP 0,10M)
45	Infraestrutura	317	Artefatos de Concreto	19060	ANEL LISO DE CONCRETO - FILTRO ANAEROBICO
45	Infraestrutura	317	Artefatos de Concreto	9977	Anel pré-moldado 1200 mm. 500 mm
81	Construção Civil	291	Outros - Materiais de Construção	10983	ACABAMENTO PVC BRANCO TIPO U COM 0,01 X 0,03 X 400 CM
81	Construção Civil	291	Outros - Materiais de Construção	14005	APRUMADOR METÁLICO DE PILAR, COM ALTURA E ÂNGILS REGULÁVEIS - 1,50X2,80M = APRUMADOR 300
81	Construção Civil	291	Outros - Materiais de Construção	862	BALDE PLASTICO CAPACIDADE *10* L
81	Construção Civil	291	Outros - Materiais de Construção	19785	Bancadas em granito cinza andorinha Acabamento polido  3000x600mm
81	Construção Civil	291	Outros - Materiais de Construção	19786	Bancadas em granito cinza andorinha Acabamento polido  5760x550mm
81	Construção Civil	291	Outros - Materiais de Construção	19787	Bancadas em granito cinza andorinha  Acabamento polido  7270x550mm
81	Construção Civil	291	Outros - Materiais de Construção	16246	BOBINA DE PAPEL BETUMADO (KRAFT) 240m2
81	Construção Civil	291	Outros - Materiais de Construção	11813	BOBONA PLASTICA - 100L - HOMOLOGADA PELO INMETRO
81	Construção Civil	291	Outros - Materiais de Construção	17663	Bomba para concreto projetado via umida e via semi umida (Modelo CP10 SU) Electronic marca CPB ou Bomba para concreto projetado liva 263
81	Construção Civil	291	Outros - Materiais de Construção	19953	Braçadeira Plástica
81	Construção Civil	291	Outros - Materiais de Construção	16229	CAIXAS PLASTICAS RECICLADAS (ALUGUEL), PARA LAJES NERVURADAS, NAS DIMENSÕES DE 61 X 61CM E 30CM DE ALTURA, EXCLUSIVE MONTAGEM E DESMONTAGEM
81	Construção Civil	291	Outros - Materiais de Construção	11697	Cola a frio
81	Construção Civil	291	Outros - Materiais de Construção	11759	COLCHOES RENO POLIMAC 60 300 5 X 2 X 0.30 BA
81	Construção Civil	291	Outros - Materiais de Construção	23360	concreto fck 30Mpa
81	Construção Civil	291	Outros - Materiais de Construção	10873	Curva SCH -40 6¨ 45º
81	Construção Civil	291	Outros - Materiais de Construção	10869	Curva SCH -40 6¨ 90º
81	Construção Civil	291	Outros - Materiais de Construção	11814	Detergente Galão 5L - Bandeja Metalica para Contenção - Volume Minimo 20L
81	Construção Civil	291	Outros - Materiais de Construção	18805	DIVISORIA SANITARIA - PAINEL VERMICULITA E=35MM-PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA
81	Construção Civil	291	Outros - Materiais de Construção	13328	Divisoria sanitaria tipo cabine em painel granilite, esp=3cm, assentado com argamassa colante AC IIII-E - Altura 2,10
81	Construção Civil	291	Outros - Materiais de Construção	15193	Enchimento em seção transversal de trapezio  lado esquerdo 8 cm lado direito 33 cm altura de 2,33m comprimento de 55m
81	Construção Civil	291	Outros - Materiais de Construção	11319	ESCORA (10x10x2,60+40)
81	Construção Civil	291	Outros - Materiais de Construção	13299	ESCOVA PARA LIMPEZA DE MOLDEIDENTIFICAÇÃO DO ITEM : ESCOVA PARA LIMPEZA DE MOLDEFABRICANTE : NVENT ERICOPART NUMBER : T394APLICAÇÃO DO ITEM : MOLDEMATERIAL DE COMPOSIÇÃO : MADEIRA E CERDAS SINTÉTICASCARACT. TÉCNICAS/ADICIONAIS : ESCOVA PARA LIMPEZA DE MOLDE COM CERDAS DE CRINA E CABO DE MADEIRAA
81	Construção Civil	291	Outros - Materiais de Construção	16012	Espaçador Plástico tipo “carambola” Diâmetro interno 32mm Diâmetro Externo 65mm
81	Construção Civil	291	Outros - Materiais de Construção	10871	Filtro Y 6¨
81	Construção Civil	291	Outros - Materiais de Construção	10872	Flange 6 ¨
81	Construção Civil	291	Outros - Materiais de Construção	11011	Guarnição (tarugo 10mm)
81	Construção Civil	291	Outros - Materiais de Construção	11215	Haste de Aterramento Zincada 1000mm
81	Construção Civil	291	Outros - Materiais de Construção	11124	Isolador Epóxi 36 kV / Ø95 x 100 mm / rosca M16
81	Construção Civil	291	Outros - Materiais de Construção	11123	Isolador Epóxi 36 kV / Ø95 x 300 mm / rosca M16
81	Construção Civil	291	Outros - Materiais de Construção	23182	Junta de dilatação com poliestireno expandido (isopor)
81	Construção Civil	291	Outros - Materiais de Construção	11270	JUNTA DE DILATAÇÃO ELÁSTICA PARA CONCRETO (FUGENBAND) 0-22, ATÉ 30 MCA
81	Construção Civil	291	Outros - Materiais de Construção	15605	Junta de Dilatação Fugenband tipo I-12
81	Construção Civil	291	Outros - Materiais de Construção	10658	Junta elástica de PVC tipo 0-22
81	Construção Civil	291	Outros - Materiais de Construção	14616	Junta elástica em PVC de alta densidade FUNGENBAND tipo o-22.
81	Construção Civil	291	Outros - Materiais de Construção	10868	Junta Expansão Borracha 6¨
81	Construção Civil	291	Outros - Materiais de Construção	14862	JUNTA FUGEMBAND O-35
81	Construção Civil	291	Outros - Materiais de Construção	14617	Junta JEENE JJ2027M
81	Construção Civil	291	Outros - Materiais de Construção	3098	JUNTA PLASTICA DE DILATACAO PARA PISOS, COR CINZA, 17 X 3 MM (ALTURA X ESPESSURA)
81	Construção Civil	291	Outros - Materiais de Construção	3205	LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M
81	Construção Civil	291	Outros - Materiais de Construção	10874	Luva de Redução SCH-40 6¨x 4¨
81	Construção Civil	291	Outros - Materiais de Construção	14637	Macrofibra de Aço 1000 MPA C=50MM D=1,0MM
81	Construção Civil	291	Outros - Materiais de Construção	8714	MANGUEIRAS JARDIM 30m - VERDE ANTI TORCAO
81	Construção Civil	291	Outros - Materiais de Construção	10876	Manômetro o-+kg (água)
81	Construção Civil	291	Outros - Materiais de Construção	11413	MEMBRANA IMPERMEABILIZANTE A BASE DE POLIURETANO (RESINA VEGETAL - IMPERMEABILIZAÇÃO P/ PV)
81	Construção Civil	291	Outros - Materiais de Construção	16230	MONTAGEM E DESMONTAGEM DE CAIXAS PLASTICAS RECICLADAS, COM DIMENSÕES DE 61 X 61CM, ALTURAS DE 16 A 30CM
81	Construção Civil	291	Outros - Materiais de Construção	12631	Óleo BPF para caldeiras
81	Construção Civil	291	Outros - Materiais de Construção	3810	PAINEL TERMOISOLANTE PARA FECHAMENTOS VERTICAIS (INCLUI PARAFUSOS DE FIXACAO) REVESTIDO EM ACO GALVALUME, LARGURA UTIL DE 1100 MM, REVESTIMENTO COM ESPESSURA DE 0,50 MM, COM PRE-PINTURA NAS DUAS FACES, NUCLEO EM POLIURETANO (PUR) COM ESPESSURA 40/50 MM
81	Construção Civil	291	Outros - Materiais de Construção	15199	PAINEL TERMOISOLANTE PARA FECHAMENTOS VERTICAIS (PIR), REVESTIDO EM AÇO GALVALUME, LARGURA ÚTIL DE 1100 MM, ESPESSURA DE 50 MM, COM PRÉ-PINTURA NAS DUAS FACES NA COR PLATINHA
81	Construção Civil	291	Outros - Materiais de Construção	11016	Painel termoisolante para fechamentos verticais revestido em aço galvalume largura de 1100mm, revestimento com espessura de 0,50mm com pré pintura em nas duas faces, núcleo em poliuretano (PIR) com espessura de 40/50mm
81	Construção Civil	291	Outros - Materiais de Construção	17931	Painel termoisolante será constituído com núcleos em Poliisocianurato (PIR AP) e revestidos por chapas de aço galvalume pré-pintado, com sistemas de encaixe que tornem imperceptíveis as fixações deste nas fachadas.  A espessura adotada para estes é a de 50mm, sendo a face superior cromatizada com primer poliéster – 4 a 6 microns, o acabamento com pintura em poliéster – 18 a 22 microns – e a face inferior cromatizada com primer em poliéster – 4 a 6 microns. A largura útil do painel deverá ser de 1100 mm
81	Construção Civil	291	Outros - Materiais de Construção	6364	Parafuso cabeça lentilha 1/4
81	Construção Civil	291	Outros - Materiais de Construção	18806	PD60 - PORTA DE ABRIR EM PAINEL NAVAL, MIOLO VERMICULITA (60X190) AFASTADO 20CM DO PISO
81	Construção Civil	291	Outros - Materiais de Construção	10836	Pedra Gres Média
81	Construção Civil	291	Outros - Materiais de Construção	14731	PERFIL ELASTOMERICO EPDM 15,88X25,4X12,7X19,05MM
81	Construção Civil	291	Outros - Materiais de Construção	14733	PERFIL ELASTOMERICO EPDM 22,23X34,93X23,81X31,75MM
81	Construção Civil	291	Outros - Materiais de Construção	14732	PERFIL ELASTOMERICO EPDM 9,53X25,4X12,7X19,05MM
81	Construção Civil	291	Outros - Materiais de Construção	12375	Pingadeiras para telha canalete de 90
81	Construção Civil	291	Outros - Materiais de Construção	16718	PLACA CHAPA GESSO ACARTONADO RESISTENTE AO FOGO (rf) COM ROSA, E = 12,5MM, 1200X2400MM (LXC)
81	Construção Civil	291	Outros - Materiais de Construção	7997	placa de obra galvanizada com estrutura em madeira 3,00 x 1,125m
81	Construção Civil	291	Outros - Materiais de Construção	23711	placa em chapa galvanizada Fundo Base com Tinta Galvite (branco)
81	Construção Civil	291	Outros - Materiais de Construção	11698	Primer p/adesão de pvc/cpvc 946Ml
81	Construção Civil	291	Outros - Materiais de Construção	10867	Registro Borboleta 6¨
81	Construção Civil	291	Outros - Materiais de Construção	12471	RÉGUA VIBRATÓRIA TRELIÇADA DE 4 A 5M
81	Construção Civil	291	Outros - Materiais de Construção	10875	Reservatório 250 Litros
81	Construção Civil	291	Outros - Materiais de Construção	14170	TÊ DE SERVIÇO GIRATÓRIO C/ VÁLVULA EF PE100 63 X 32MM
81	Construção Civil	291	Outros - Materiais de Construção	14171	TÊ DE SERVIÇO GIRATÓRIO C/ VÁLVULA EF PE100 63 X 63MM GN
81	Construção Civil	291	Outros - Materiais de Construção	10870	Tubo SCH -40 6¨
81	Construção Civil	291	Outros - Materiais de Construção	10877	Vibra Stop (550kg)
82	Materiais Elétricos	292	Outros - Materiais Elétricos	373	Barramento Cobre NeutroTerra 1×18″ 20 furos
82	Materiais Elétricos	292	Outros - Materiais Elétricos	16917	BARRAMENTO DE NEUTRO 10 FUROS AZUL
82	Materiais Elétricos	292	Outros - Materiais Elétricos	14008	BARRAMENTO, NEUTRO, 12 ELEMENTOS, APLICAGAO INSERÇÃO DE CABOS ATE 6,0MM2, SEM TERMINA L, ENGATE EM TRILHO OMEGA, COM BASE ISOLADA AZUL
82	Materiais Elétricos	292	Outros - Materiais Elétricos	22021	Barramento neutro, 12 posições, com suporte, na cor azul, para trilho tipo DIN.
82	Materiais Elétricos	292	Outros - Materiais Elétricos	22022	Barramento terra, 12 posições, com suporte, na cor verde para trilho tipo DIN.
82	Materiais Elétricos	292	Outros - Materiais Elétricos	10181	Bucha de Redção Em Alumínio, com rosca, de 3'' X 1 1/1'', para eletroduto
82	Materiais Elétricos	292	Outros - Materiais Elétricos	13577	BUCHA PARA ELETRODUTO AÇO 2.1/2
82	Materiais Elétricos	292	Outros - Materiais Elétricos	16581	CABEÇOTE ENTRADA LINHA DE ALIMENTACAO MATERIAL: ALUMINIO FUNDIDO FIXACAO: ENCAIXE LISO INTERNO  ACESSORIOS: COM BUCHA DE MATERIAL ISOLANTE DIAMETRO DO TUBO 2 POLEGADA APLICACAO: NA PROTECAO DE ENTRADA DE CABOS EM TUBOS EXPOSTOS AO TEMPO
82	Materiais Elétricos	292	Outros - Materiais Elétricos	16050	CABO - CABO HDMI 2.0 PRETA 5 METROS
82	Materiais Elétricos	292	Outros - Materiais Elétricos	18979	CAIXA PARA QUADRO DE COMANDO METÁLICA DE SOBREPOR, 30X30X20 CM, IP 66, COM PLACA LARANJA, SEM FLANGE
82	Materiais Elétricos	292	Outros - Materiais Elétricos	10890	CARREGADOR VEICULAR TRIFASICO 380V 100A 150-1000V CC 50-60HZ
82	Materiais Elétricos	292	Outros - Materiais Elétricos	6299	Chave boia automática de nível de água
82	Materiais Elétricos	292	Outros - Materiais Elétricos	19960	Chave fusível 15 kV 100 A 10 kA base tipo C
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12027	CHAVE FUSIVEL PARA REDES DE DISTRIBUICAO, TENSAO DE 15,0 KV, CORRENTE NOMINALDO PORTA FUSIVEL DE 100 A, CAPACIDADE DE INTERRUPCAO SIMETRICA DE 7,10 KA,CAPACIDADE DE INTERRUPCAO ASSIMETRICA 10,00
82	Materiais Elétricos	292	Outros - Materiais Elétricos	15712	Chave Fusível tipo DHC 15 Kv 100A -10KA Tipo Base C
82	Materiais Elétricos	292	Outros - Materiais Elétricos	18768	CORREIA 10A0800C MARCA DAYCO
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12520	Decibelímetro Digital com Registro
82	Materiais Elétricos	292	Outros - Materiais Elétricos	19968	Fio de alumínio coberto 10 mm²
82	Materiais Elétricos	292	Outros - Materiais Elétricos	17905	Fornecimento e instalação de conector tipo parafuso fendido para cabos de cobre, corpo fabricados em bronze - 35-120 mm².
82	Materiais Elétricos	292	Outros - Materiais Elétricos	17904	Fornecimento e instalação de conector tipo parafuso fendido para cabos de cobre, corpo fabricados embronze.- 16-35 mm².
82	Materiais Elétricos	292	Outros - Materiais Elétricos	10895	INVERSOR TENSAO STRING TRIFASICO 250-1000V 380V 50/60HZ 79.7
82	Materiais Elétricos	292	Outros - Materiais Elétricos	19973	Isolador de pino polimérico p/ 15 kV
82	Materiais Elétricos	292	Outros - Materiais Elétricos	10892	MODULO FOTOVOLTAICO BIFACIAL VIDRO DUPLO 40,89-43,61V 440-58
82	Materiais Elétricos	292	Outros - Materiais Elétricos	14161	PAINEL BT PDA EEE 2(1+1) C/ REDE 2F 220V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	14159	PAINEL BT QCM EEE INV REDE 16A 220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12533	PAINEL BT QCM POCO COM INVERSOR 120A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12534	PAINEL BT QCM POCO COM INVERSOR 16A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12536	PAINEL BT QCM POCO COM INVERSOR 24A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12530	PAINEL BT QCM POCO COM INVERSOR 45A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12532	PAINEL BT QCM POCO COM INVERSOR 54A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12537	PAINEL BT QCM POCO COM INVERSOR 70A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12531	PAINEL BT QCM POCO COM INVERSOR 80A-220V 3F
82	Materiais Elétricos	292	Outros - Materiais Elétricos	14160	PAINEL BT QGBT ELEV 2 CMB ATÉ 12,8A - 220V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	23237	Patch cords 0,30 cm cmvbg
82	Materiais Elétricos	292	Outros - Materiais Elétricos	23238	Patch cords 3,5m cmvbg
82	Materiais Elétricos	292	Outros - Materiais Elétricos	23236	Patch panel com capacidade minima de 48 portas cm
82	Materiais Elétricos	292	Outros - Materiais Elétricos	11632	QUADRO DE COMANDO - PROTECAO TRIFASICO - 3CV
82	Materiais Elétricos	292	Outros - Materiais Elétricos	18765	QUADRO TELEBRÁS DE SOBREPOR DE 400 X 400 X 120 MM
82	Materiais Elétricos	292	Outros - Materiais Elétricos	17131	Sensor de movimentação
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12336	Sensor de Parede - Exatron
82	Materiais Elétricos	292	Outros - Materiais Elétricos	12082	Tapete/Estrado Isolante 1x1m 20kV
82	Materiais Elétricos	292	Outros - Materiais Elétricos	11252	Terminal Modular 15/25kv. 35-120 mm
82	Materiais Elétricos	292	Outros - Materiais Elétricos	15272	UNIDADE CAPACITIVA TRIFÁSICA 10KVAr 220V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	15273	UNIDADE CAPACITIVA TRIFÁSICA 20KVAr 220V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	15274	UNIDADE CAPACITIVA TRIFÁSICA 20KVAr 380V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	15270	UNIDADE CAPACITIVA TRIFÁSICA 3.5KVAr 220V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	15271	UNIDADE CAPACITIVA TRIFÁSICA 3.5KVAr 380V
82	Materiais Elétricos	292	Outros - Materiais Elétricos	10893	UNIDADE CONTROLE BATERIAS HV P/12 BATERIAS SERIE 120-750V 10
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	20288	ADESIVO PLASTICO PARA PVC PARA AGUA QUENTE  175 G
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	20286	ADESIVO PLASTICO PARA PVC RIGIDO 75 G NBR 14.725
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	14359	Anel de Borracha para Tubo Esgoto PVC - DN 100 mm
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	14360	Anel de Borracha para Tubo Esgoto PVC - DN 50 mm
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13986	Anel DN 1000 PBJE x 1000 EA2
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13985	Anel DN 1000 PBJE x 200 EA2
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13984	Anel DN 1000 PBJE x 500 EA2
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13983	Anel DN 1000 PBJE x 750 EA2  com fundo
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13982	Anel DN 600 PBJE x 100 EA2
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13980	Anel DN 600 PBJE x 200 EA2
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13979	Anel DN 600 PBJE x 500 EA2 com fundo
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	13981	Anel DN 600 PBJE x 600 EA2
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	11825	Boca de saída Dreno BDS03
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	12257	Bucha de redução sextavada A316L (TGVP) DN 2”X1.1/2”
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	11808	Caixa para acomodação de valvulas 30x30x15
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	6437	Caixa subterrânea para hidrômetro 3/4, rede PEAD no passeio
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	10329	CALHA PARSHALL 1'' DE FIBRA
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	15033	Cap de PEAD DE25 mm eletrofusão
83	Materiais Hidráulicos	293	Outros - Materiais Hidráulicos	12106	CHAVE SECCIONADORA TIPO FACA TRIPOLAR 200A CLASSE 15KV - SEM CARGA E SEM BASE
